檬,一
𨢊,一
䴿,一
𨣘,一
鸏,一
幪,一
𢄐,一
髳,一
蠓,一
𦿏,一
霿,一
朦,一
䀄,一
霥,一
豅,一
㰍,一
朧,一
𡃡,一
龓,一
䪊,一
聾,一
𨏠,一
礱,一
䆍,一
𪚗,一
嚨,一
櫳,一
𤮨,一
巃,一
𧙥,一
瓏,一
曨,一
𩟭,一
蠪,一
屸,一
洪,一
鉷,一
訌,一
紅,一
仜,一
鴻,一
葒,一
葓,一
谼,一
䉺,一
烘,一
渱,一
𨹁,一
䧆,一
䪦,一
𦏺,一
䫹,一
𨾊,一
叢,一
藂,一
䕺,一
𥵫,一
翁,一
螉,一
䱵,一
蓊,一
䈵,一
䩺,一
㮬,一
𩔚,一
怱,一
忩,一
葱,一
楤,一
𨍉,一
聦,一
繱,一
𤧚,一
騘,一
䗓,一
𨣭,一
鍯,一
㷓,一
𢉛,一
通,一
蓪,一
恫,一
痌,一
𧳆,一
𨀜,一
葼,一
鬷,一
嵕,一
猣,一
鯼,一
椶,一
騣,一
𩮀,一
嵸,一
蝬,一
𥓻,一
翪,一
緵,一
㚇,一
㣭,一
稯,一
鬉,一
蓬,一
𥭗,一
篷,一
髼,一
𧚋,一
韸,一
叿,一
𩐠,一
𩗄,一
檧,一
憽,一
㬝,一
冬,一
𠔙,一
苳,一
䳉,一
笗,一
𩂓,一
𧲴,一
彤,一
疼,一
佟,一
炵,一
䳋,一
鼕,一
𢥞,一
𢾮,一
㤏,一
痋,一
䂈,一
鉵,一
𧹝,一
浵,一
𠩁,一
鉖,一
𨜳,一
㠽,一
赨,一
賨,一
琮,一
悰,一
孮,一
誴,一
𢃏,一
農,一
䢉,一
辳,一
𨑋,一
𩅽,一
憹,一
儂,一
𧗕,一
膿,一
䃔,一
㗢,一
𩘎,一
䃧,一
䥢,一
𣫣,一
宗,一
倧,一
䯳,一
鍾,三
鐘,三
忪,三
䇗,三
蹱,三
彸,三
衳,三
伀,三
籦,三
妐,三
㕬,三
炂,三
𦬘,三
𨳗,三
鈆,三
龍,三
𪚝,三
躘,三
𪚠,三
𦪽,三
舂,三
𧐍,三
摏,三
蹖,三
𪄻,三
松,三
㮤,三
淞,三
訟,三
𧘂,三
衝,三
褈,三
𠟍,三
𠝤,三
䂌,三
容,三
溶,三
滽,三
庸,三
𦤘,三
𧴄,三
㺎,三
𤛑,三
墉,三
鎔,三
鏞,三
銿,三
鄘,三
傭,三
𪅟,三
㼸,三
𤮇,三
鱅,三
蓉,三
䗤,三
傛,三
褣,三
搈,三
瑢,三
䈶,三
嵱,三
頌,三
㝐,三
䡆,三
㟾,三
𨲟,三
𪃾,三
槦,三
㣑,三
𢧳,三
封,三
𡉚,三
犎,三
葑,三
崶,三
胷,三
凶,三
𣧑,三
銎,三
洶,三
恟,三
𧧗,三
兇,三
訩,三
匈,三
顒,三
𩤛,三
鰅,三
喁,三
邕,三
雍,三
噰,三
嗈,三
澭,三
灉,三
癰,三
廱,三
饔,三
壅,三
雝,三
𪄉,三
㻾,三
𧴗,三
醲,三
濃,三
襛,三
穠,三
檂,三
𪒬,三
𨲳,三
重,三
緟,三
䳯,三
蝩,三
從,三
从,三
𩀰,三
𦟛,三
𨙦,三
䝑,三
𨤩,三
𪒒,三
逢,三
縫,三
漨,三
䩼,三
𥎌,三
𥛝,三
捀,三
峯,三
鋒,三
丰,三
𡴀,三
𢓱,三
妦,三
蠭,三
𧒒,三
桻,三
㷭,三
烽,三
莑,三
仹,三
㸼,三
縱,三
𣯨,三
蹤,三
䡮,三
樅,三
磫,三
熧,三
𧺣,三
茸,三
䩸,三
髶,三
䇯,三
搑,三
𥎂,三
榵,三
穁,三
蛩,三
邛,三
舼,三
𦨰,三
筇,三
輁,三
𦭭,三
䂬,三
蛬,三
𠌖,三
𩬰,三
桏,三
䅃,三
𤤶,三
𩢽,三
慵,三
𩌨,三
恭,三
龔,三
供,三
珙,三
䢼,三
共,三
𤱨,三
廾,三
髸,三
䳍,三
蜙,三
倯,三
𢔋,三
暰,三
瑽,三
䐫,三
𥡬,三
𨑪,三
江,二
扛,二
杠,二
茳,二
矼,二
豇,二
肛,二
䜫,二
厖,二
駹,二
狵,二
尨,二
浝,二
哤,二
牻,二
娏,二
䵨,二
㟌,二
蛖,二
𥆙,二
痝,二
𠈵,二
𦗳,二
𣰊,二
鬞,二
䁸,二
𪆯,二
䆫,二
牎,二
窓,二
䎫,二
𥍷,二
邦,二
𤰫,二
梆,二
垹,二
栙,二
䜶,二
降,二
缸,二
缻,二
夅,二
跭,二
胮,二
𤵸,二
𩐨,二
𪔔,二
𪐿,二
雙,二
艭,二
䉶,二
𢥠,二
䝄,二
𨇯,二
龐,二
逄,二
舽,二
啌,二
舡,二
腔,二
𤟄,二
羫,二
跫,二
𩩝,二
㾤,二
幢,二
撞,二
噇,二
𩪘,二
䚎,二
𥡟,二
䄝,二
𧜧,二
樁,二
𣻛,二
𩞐,二
支,三
𥾣,三
只,三
汥,三
㲍,三
巵,三
梔,三
枝,三
衹,三
㽻,三
衼,三
肢,三
胑,三
𨈛,三
馶,三
氏,三
疻,三
㩼,三
鳷,三
䧴,三
觶,三
榰,三
㯄,三
𪂅,三
𧌔,三
眵,三
䡋,三
𩍲,三
移,三
䄬,三
迻,三
𠩗,三
杝,三
鉹,三
箷,三
𥠥,三
㥴,三
簃,三
䔟,三
熪,三
扅,三
衪,三
暆,三
迆,三
𤝻,三
歋,三
酏,三
匜,三
拸,三
謻,三
𠗺,三
虵,三
螔,三
𠐀,三
𣣢,三
䬁,三
爲,三
為,三
潙,三
䧦,三
鄬,三
𩻟,三
嬀,三
𪎮,三
麾,三
噅,三
撝,三
逶,三
𣨙,三
萎,三
㮃,三
覣,三
蜲,三
痿,三
委,三
䴧,三
蟡,三
糜,三
縻,三
㸏,三
𪎕,三
蘼,三
䊳,三
𪎭,三
𦗕,三
醿,三
隓,三
隳,三
睢,三
䜐,三
錘,三
甀,三
𡍮,三
垂,三
陲,三
倕,三
𦈼,三
𨿠,三
圌,三
篅,三
𥳙,三
𠂹,三
羸,三
吹,三
炊,三
䶴,三
鈹,三
帔,三
鮍,三
披,三
𤱍,三
耚,三
狓,三
翍,三
旇,三
秛,三
𤿎,三
㱟,三
陂,三
詖,三
碑,三
羆,三
𥀍,三
𨰟,三
𤜑,三
𨧦,三
𥶓,三
襬,三
藣,三
隨,三
𥶻,三
虧,三
闚,三
窺,三
竒,三
琦,三
騎,三
鵸,三
弜,三
鬾,三
碕,三
𢺷,三
㩽,三
錡,三
祇,三
示,三
岐,三
歧,三
𨙸,三
疧,三
蚑,三
忯,三
䞚,三
翄,三
𢻚,三
軝,三
𩉬,三
芪,三
跂,三
䲬,三
䉻,三
𦭲,三
伎,三
𨱜,三
𠁭,三
犧,三
羲,三
焁,三
桸,三
巇,三
羛,三
𤃪,三
曦,三
𢹍,三
𧕆,三
䚙,三
䖒,三
㺣,三
𣤴,三
𢨛,三
㚀,三
隵,三
㩻,三
觭,三
踦,三
㱦,三
崎,三
𦖊,三
𤘌,三
㥓,三
䗁,三
攲,三
宜,三
宐,三
𠣨,三
㝖,三
儀,三
𥪺,三
䣡,三
䴊,三
轙,三
皮,三
疲,三
𦑡,三
㖷,三
匙,三
䈕,三
𦳚,三
姼,三
眂,三
𣏚,三
𠒆,三
唲,三
婼,三
籬,三
醨,三
罹,三
璃,三
𪖂,三
樆,三
鸝,三
鵹,三
𪅆,三
縭,三
褵,三
蘺,三
离,三
䍦,三
㰚,三
䅻,三
孋,三
漓,三
灕,三
𧕯,三
㷰,三
𧕮,三
攡,三
黐,三
矖,三
穲,三
𢟢,三
𢥗,三
疵,三
骴,三
𣐑,三
胔,三
飺,三
鴜,三
貲,三
頿,三
𪕊,三
鮆,三
訾,三
鄑,三
㠿,三
媊,三
𨚖,三
㰣,三
鈭,三
姕,三
𦺱,三
䖪,三
觜,三
羈,三
畸,三
羇,三
掎,三
妓,三
躸,三
卑,三
鵯,三
裨,三
𩔹,三
痺,三
𢃍,三
陴,三
𩫫,三
焷,三
脾,三
䴽,三
埤,三
蜱,三
𧓎,三
𪌈,三
紕,三
䌳,三
絁,三
施,三
葹,三
䙾,三
鍦,三
鉈,三
鸍,三
𪓿,三
䗐,三
𧠜,三
𢻫,三
斯,三
虒,三
榹,三
㴲,三
廝,三
㒋,三
凘,三
磃,三
傂,三
𪆁,三
蟴,三
䫢,三
䔮,三
𥕶,三
蜤,三
燍,三
禠,三
鐁,三
嵯,三
𪙉,三
摛,三
螭,三
魑,三
𡴥,三
彲,三
彌,三
𢏏,三
镾,三
䍘,三
𨤐,三
㣆,三
獼,三
𥸀,三
擟,三
麊,三
冞,三
㜷,三
䥸,三
𥎖,三
雌,三
𦙼,三
𦍧,三
知,三
䵹,三
鼅,三
蜘,三
䣽,三
䝷,三
漪,三
猗,三
椅,三
旖,三
禕,三
陭,三
欹,三
㾨,三
犄,三
𩕲,三
檹,三
馳,三
趍,三
篪,三
䶵,三
踟,三
褫,三
䪧,三
䶔,三
誃,三
䞾,三
危,三
㕒,三
洈,三
峗,三
釃,三
簁,三
襹,三
褷,三
䭨,三
䬐,三
厜,三
㭰,三
𩓸,三
𩓡,三
槻,三
規,三
鬹,三
𨾚,三
摫,三
𦸺,三
臇,三
𤎱,三
㷷,三
衰,三
夊,三
腄,三
箠,三
㩾,三
䮔,三
齜,三
䔺,三
𩁌,三
欈,三
𧲚,三
䝐,三
脂,三
祗,三
汦,三
砥,三
鴲,三
㴯,三
䓜,三
𥁼,三
姨,三
彞,三
寅,三
夷,三
峓,三
恞,三
眱,三
𣟗,三
珆,三
蔩,三
𡰥,三
痍,三
䧅,三
蛦,三
胰,三
羠,三
羨,三
鏔,三
𢓡,三
𡱐,三
跠,三
師,三
鰤,三
蒒,三
篩,三
獅,三
螄,三
𣬈,三
毗,三
比,三
琵,三
芘,三
沘,三
貔,三
豼,三
肶,三
蚍,三
𧖈,三
枇,三
仳,三
𨈚,三
魮,三
𦳈,三
𦊁,三
阰,三
𧑜,三
鵧,三
咨,三
資,三
粢,三
𪗉,三
𪗋,三
𧞓,三
諮,三
姿,三
齍,三
澬,三
𣳩,三
𩆂,三
𩄚,三
飢,三
机,三
肌,三
虮,三
鴟,三
𨾦,三
鵄,三
胵,三
𩶅,三
𧪡,三
𨒬,三
絺,三
辴,三
郗,三
𥭘,三
脪,三
瓻,三
訵,三
趑,三
趀,三
𧾒,三
𧠵,三
𡰾,三
𡳠,三
蠀,三
茨,三
薋,三
餈,三
𩜴,三
垐,三
䆅,三
𧓉,三
瓷,三
𥿆,三
尼,三
柅,三
怩,三
蚭,三
跜,三
呢,三
𩚯,三
䝚,三
墀,三
𡎰,三
泜,三
遲,三
遟,三
蚳,三
彽,三
阺,三
謘,三
貾,三
私,三
鋖,三
厶,三
𦮺,三
㺨,三
尸,三
鳲,三
屍,三
蓍,三
鬐,三
𦓀,三
耆,三
愭,三
𧡺,三
𥉙,三
䅲,三
祁,三
𨪌,三
鰭,三
鮨,三
伊,三
咿,三
𧉅,三
黝,三
棃,三
梨,三
𠠍,三
秜,三
蜊,三
犂,三
刕,三
𢤂,三
鑗,三
䴻,三
蟍,三
葵,三
鄈,三
楑,三
𩹍,三
𢜽,三
𦝢,三
䳫,三
𧍜,三
追,三
䨨,三
龜,三
𪚦,三
𤕣,三
䟸,三
騩,三
蕤,三
甤,三
緌,三
桵,三
䅑,三
榱,三
𤸬,三
惟,三
𣄧,三
維,三
遺,三
濰,三
壝,三
𥌰,三
蓶,三
琟,三
唯,三
𧔥,三
㶟,三
纍,三
虆,三
欙,三
𤜖,三
𡿔,三
㠥,三
𡤯,三
𥍔,三
鸓,三
纝,三
綏,三
雖,三
荾,三
荽,三
䒘,三
奞,三
濉,三
逵,三
夔,三
𣦞,三
馗,三
戣,三
鍨,三
犪,三
躨,三
艽,三
𠊾,三
𨾗,三
頯,三
𠐽,三
𧢦,三
𢌳,三
頄,三
眉,三
睂,三
嵋,三
湄,三
𤃱,三
鶥,三
楣,三
瑂,三
矀,三
覹,三
䉠,三
麋,三
蘪,三
郿,三
㵟,三
薇,三
葿,三
攗,三
悲,三
錐,三
隹,三
𪋇,三
騅,三
㮅,三
䶆,三
鵻,三
誰,三
脽,三
帷,三
邳,三
鉟,三
䲹,三
岯,三
魾,三
䫠,三
丕,三
㔻,三
伾,三
秠,三
䪹,三
駓,三
怌,三
豾,三
髬,三
倠,三
婎,三
𢊄,三
椎,三
槌,三
桘,三
顀,三
胝,三
疷,三
秪,三
㩺,三
𧧺,三
𢞗,三
嶉,三
巋,三
蘬,三
狋,三
咦,三
忾,三
䐅,三
𣢂,三
屎,三
之,三
臸,三
芝,三
㞢,三
飴,三
𩛛,三
䬮,三
怡,三
弬,三
媐,三
异,三
㼢,三
𣐵,三
圯,三
貽,三
巸,三
洍,三
𦣝,三
𩠞,三
頤,三
㺿,三
沶,三
宧,三
𦚟,三
䱌,三
姬,三
眙,三
瓵,三
時,三
旹,三
塒,三
鼭,三
榯,三
蒔,三
鰣,三
疑,三
嶷,三
觺,三
思,三
恖,三
司,三
罳,三
伺,三
絲,三
緦,三
𥯨,三
禗,三
覗,三
㺇,三
𥄶,三
蕬,三
楒,三
輜,三
颸,三
其,三
期,三
旗,三
綦,三
綨,三
𢃛,三
萁,三
𧯯,三
蜝,三
琪,三
麒,三
騏,三
淇,三
䳢,三
錤,三
藄,三
棊,三
櫀,三
碁,三
𤪌,三
璂,三
鯕,三
蘄,三
祺,三
禥,三
踑,三
𦪆,三
䑴,三
畁,三
䶞,三
詩,三
邿,三
齝,三
𪗪,三
呞,三
䀢,三
而,三
栭,三
𣚊,三
𨼏,三
陑,三
髵,三
峏,三
𨎪,三
輀,三
𦠌,三
胹,三
𦓒,三
𩰴,三
洏,三
鮞,三
咡,三
誀,三
鴯,三
欺,三
娸,三
䫏,三
𠐾,三
魌,三
僛,三
𪅾,三
𪀩,三
抾,三
朞,三
稘,三
基,三
箕,三
䇫,三
諅,三
居,三
諆,三
詞,三
祠,三
柌,三
辭,三
辤,三
辝,三
釐,三
貍,三
狸,三
嫠,三
剺,三
梩,三
𣁟,三
倈,三
艃,三
孷,三
𢟤,三
𩭇,三
㾖,三
𠩬,三
𠭰,三
葘,三
甾,三
湽,三
𥀜,三
茬,三
輺,三
鍿,三
鶅,三
緇,三
䊷,三
椔,三
鯔,三
䎩,三
䣎,三
僖,三
歖,三
熙,三
嬉,三
禧,三
譆,三
𠩺,三
瞦,三
熹,三
嘻,三
𣢑,三
娭,三
誒,三
醫,三
毉,三
譩,三
癡,三
笞,三
痴,三
治,三
持,三
蚩,三
嗤,三
妛,三
媸,三
𦐉,三
𥉍,三
慈,三
礠,三
鶿,三
濨,三
兹,三
孳,三
嵫,三
孜,三
滋,三
嗞,三
𪑿,三
鎡,三
孖,三
鰦,三
仔,三
鷀,三
稵,三
漦,三
䀵,三
微,三
𢼸,三
䥩,三
癓,三
揮,三
輝,三
暉,三
徽,三
翬,三
褘,三
鰴,三
幑,三
瀈,三
㫎,三
幃,三
韋,三
闈,三
圍,三
䙟,三
𩎯,三
違,三
湋,三
囗,三
鍏,三
潿,三
婔,三
𧝕,三
𠆎,三
𢾁,三
霏,三
䬠,三
菲,三
䩁,三
婓,三
騑,三
裶,三
𥇖,三
猆,三
飛,三
扉,三
緋,三
𩙲,三
非,三
馡,三
𩹉,三
騛,三
誹,三
餥,三
肥,三
腓,三
䈈,三
淝,三
𤷂,三
蜰,三
𩇯,三
蟦,三
威,三
葳,三
隇,三
㟪,三
蝛,三
鰄,三
媁,三
楲,三
祈,三
頎,三
旂,三
𩴆,三
畿,三
㙨,三
𧰙,三
𦠄,三
俟,三
幾,三
玂,三
蟣,三
岓,三
𪙧,三
機,三
譏,三
嘰,三
𦺬,三
磯,三
鞿,三
饑,三
禨,三
䟇,三
鐖,三
僟,三
璣,三
𧗇,三
希,三
晞,三
莃,三
鵗,三
睎,三
稀,三
豨,三
𧻶,三
悕,三
俙,三
欷,三
依,三
郼,三
衣,三
繶,三
㛄,三
㐆,三
䧇,三
㥋,三
沂,三
溰,三
巍,三
犩,三
歸,三
㱕,三
魚,三
𩺰,三
漁,三
𩼪,三
䰻,三
,三
鋙,三
䁩,三
初,三
𠿝,三
書,三
鵨,三
瑹,三
舒,三
𦺗,三
紓,三
𨛭,三
𡨢,三
据,三
裾,三
琚,三
䝻,三
鶋,三
車,三
蜛,三
崌,三
椐,三
涺,三
𦱅,三
腒,三
渠,三
𨎶,三
𦄽,三
璩,三
磲,三
蕖,三
籧,三
𥴧,三
淭,三
醵,三
𪆫,三
螶,三
蟝,三
䝣,三
豦,三
蘧,三
鐻,三
璖,三
𨞙,三
㯫,三
䟊,三
𦼫,三
䆽,三
𧝔,三
懅,三
余,三
蜍,三
藇,三
㶛,三
餘,三
輿,三
旟,三
璵,三
艅,三
畬,三
𤰩,三
𤄕,三
歟,三
與,三
譽,三
嬩,三
舁,三
擧,三
妤,三
伃,三
㦛,三
𪋮,三
予,三
㺞,三
𩦡,三
𧾚,三
狳,三
鸒,三
雓,三
胥,三
䱬,三
䈝,三
稰,三
楈,三
諝,三
㥠,三
湑,三
蝑,三
揟,三
疽,三
岨,三
砠,三
䢸,三
趄,三
沮,三
狙,三
䏣,三
蛆,三
雎,三
𣻐,三
坥,三
𡳆,三
鉏,三
鋤,三
耡,三
豠,三
𧱑,三
𪆷,三
攄,三
㯉,三
摴,三
䟽,三
梳,三
綀,三
蔬,三
踈,三
𥿇,三
𦌿,三
𤕟,三
㽰,三
虚,三
驉,三
歔,三
噓,三
魖,三
𥛳,三
徐,三
䍱,三
俆,三
扵,三
箊,三
淤,三
唹,三
豬,三
䐗,三
猪,三
瀦,三
櫫,三
藸,三
臚,三
閭,三
廬,三
櫚,三
驢,三
藘,三
䕡,三
爈,三
𤁵,三
㠠,三
櫖,三
璷,三
䮉,三
𥶆,三
𢣻,三
諸,三
櫧,三
㶆,三
藷,三
𧄔,三
䃴,三
蠩,三
除,三
躇,三
儲,三
篨,三
𦿀,三
宁,三
㾻,三
著,三
滁,三
蒢,三
如,三
𨚴,三
洳,三
鴽,三
𨾵,三
𡫽,三
茹,三
且,三
墟,三
𥬔,三
袪,三
阹,三
胠,三
㠊,三
𢴮,三
㭕,三
䒧,三
菹,三
𧄗,三
袽,三
帤,三
𣭠,三
𣖹,三
虞,三
𩦢,三
愚,三
湡,三
堣,三
𪃍,三
嵎,三
禺,三
隅,三
䴁,三
鍝,三
澞,三
𧍪,三
㷒,三
鸆,三
𨜖,三
芻,三
犓,三
無,三
毋,三
瞴,三
蕪,三
誣,三
巫,三
莁,三
璑,三
𨼊,三
鷡,三
𦌬,三
𢃀,三
譕,三
鵐,三
憮,三
䍢,三
于,三
迂,三
盂,三
邘,三
雩,三
𦏴,三
竽,三
玗,三
芋,三
䣿,三
杅,三
釪,三
𧘘,三
骬,三
𠌶,三
謣,三
䩒,三
䢓,三
𦱃,三
訏,三
吁,三
欨,三
㽳,三
盱,三
𧙆,三
𥈈,三
姁,三
𦀒,三
扜,三
荂,三
𢖳,三
旴,三
㰭,三
𥈸,三
衢,三
劬,三
氍,三
眗,三
䧁,三
臞,三
癯,三
鸜,三
灈,三
躣,三
忂,三
𩢳,三
鼩,三
斪,三
蠷,三
瞿,三
欋,三
葋,三
翑,三
𪓞,三
𧾱,三
䞤,三
𠣪,三
絇,三
𡱺,三
𥃔,三
𥗫,三
戵,三
鑺,三
儒,三
襦,三
懦,三
嚅,三
鱬,三
𪋯,三
嬬,三
繻,三
顬,三
䞕,三
臑,三
醹,三
㼱,三
須,三
鬚,三
嬃,三
𩓣,三
𥪥,三
𢄼,三
需,三
娶,三
蕦,三
鑐,三
隃,三
株,三
誅,三
邾,三
鼄,三
蛛,三
跦,三
袾,三
列,三
㦵,三
鴸,三
𪏿,三
貙,三
𤠾,三
殊,三
銖,三
洙,三
茱,三
㼡,三
殳,三
𢎦,三
㸡,三
𦤂,三
陎,三
几,三
杸,三
逾,三
踰,三
臾,三
楰,三
腴,三
諛,三
鄃,三
覦,三
𨵦,三
俞,三
愉,三
𢋅,三
褕,三
瑜,三
崳,三
㥚,三
羭,三
蝓,三
榆,三
萸,三
堬,三
渝,三
𤜹,三
㳛,三
𤧙,三
瘉,三
螸,三
蕍,三
𦺮,三
䩱,三
䜽,三
萮,三
𧃠,三
舀,三
㼶,三
騟,三
𢔢,三
𥯮,三
𥔢,三
鰸,三
驅,三
敺,三
嶇,三
軀,三
䧢,三
朱,三
珠,三
侏,三
絑,三
秼,三
咮,三
鮢,三
𤝹,三
硃,三
趨,三
氀,三
㟺,三
㺏,三
𤗬,三
扶,三
𢺻,三
芙,三
符,三
颫,三
鳧,三
榑,三
苻,三
蚨,三
夫,三
𦽏,三
𣿆,三
𧥱,三
枎,三
坿,三
泭,三
𣻜,三
𤱽,三
𣘧,三
𣻥,三
𢞦,三
𦑹,三
𦔾,三
玸,三
䅳,三
雛,三
鶵,三
媰,三
搊,三
敷,三
麩,三
麱,三
孚,三
𣞒,三
郛,三
筟,三
俘,三
殍,三
怤,三
䎔,三
𧀮,三
孵,三
尃,三
䱐,三
罦,三
稃,三
𥹃,三
莩,三
郙,三
㕊,三
桴,三
㩤,三
姇,三
紨,三
䓵,三
㲗,三
䓏,三
諏,三
㖩,三
𡸨,三
娵,三
跗,三
趺,三
膚,三
肤,三
邞,三
鈇,三
衭,三
㠸,三
玞,三
𩿧,三
𧀴,三
簠,三
鳺,三
柎,三
𩬙,三
𩵩,三
䄮,三
䃿,三
妋,三
紆,三
陓,三
䩽,三
㝼,三
虶,三
䨕,三
輸,三
樞,三
姝,三
𩪍,三
䇬,三
廚,三
蹰,三
趎,三
幮,三
拘,三
駒,三
䀠,三
㪺,三
𨞜,三
捄,三
跔,三
鮈,三
俱,三
痀,三
𥇛,三
毹,三
㡏,三
橾,三
螋,三
模,一
橅,一
摸,一
嫫,一
謨,一
𠻚,一
膜,一
酺,一
匍,一
荹,一
䔕,一
蒲,一
蒱,一
䈻,一
胡,一
𩑶,一
𠴱,一
壺,一
狐,一
瓳,一
餬,一
瑚,一
湖,一
鶘,一
猢,一
醐,一
𪏻,一
䊀,一
𪍒,一
糊,一
弧,一
乎,一
𠀒,一
𪕱,一
瓠,一
葫,一
㾰,一
魱,一
箶,一
䉉,一
𥶜,一
𧛞,一
㯛,一
孤,一
苽,一
菰,一
胍,一
𡗷,一
姑,一
辜,一
呱,一
泒,一
酤,一
觚,一
蛄,一
箛,一
鴣,一
橭,一
𠷞,一
沽,一
柧,一
𨬕,一
𧇡,一
盬,一
嫴,一
罛,一
軱,一
箍,一
䐻,一
徒,一
𨑒,一
瘏,一
途,一
酴,一
駼,一
𤙛,一
㭸,一
圖,一
𤺈,一
菟,一
捈,一
䅷,一
嵞,一
峹,一
鍍,一
䤅,一
蒤,一
䖘,一
鷵,一
奴,一
㚢,一
砮,一
駑,一
帑,一
孥,一
呼,一
嘑,一
𧦝,一
歑,一
謼,一
幠,一
恗,一
軤,一
虍,一
苸,一
雐,一
䰧,一
滹,一
鼯,一
𪁙,一
𧋋,一
吳,一
浯,一
䓊,一
㹳,一
㻍,一
珸,一
蜈,一
郚,一
鯃,一
娪,一
梧,一
峿,一
𦨳,一
祦,一
租,一
盧,一
鑪,一
壚,一
籚,一
顱,一
髗,一
鱸,一
攎,一
櫨,一
轤,一
黸,一
獹,一
鸕,一
艫,一
纑,一
瀘,一
瓐,一
爐,一
玈,一
𢐸,一
㢚,一
𤮧,一
嚧,一
矑,一
㿖,一
㭔,一
𧇄,一
𧆨,一
罏,一
蠦,一
㪭,一
𦿊,一
蘇,一
穌,一
㢝,一
酥,一
徂,一
䢐,一
殂,一
𣨐,一
烏,一
嗚,一
洿,一
汚,一
杇,一
圬,一
鰞,一
歍,一
鎢,一
㢪,一
瑦,一
盓,一
螐,一
惡,一
扝,一
𦶀,一
㮧,一
鴮,一
逋,一
餔,一
𥂈,一
晡,一
庯,一
陠,一
鵏,一
𧻷,一
峬,一
誧,一
抪,一
枯,一
刳,一
郀,一
軲,一
㱠,一
跍,一
挎,一
鮬,一
麤,一
麁,一
𧆓,一
𥼡,一
𤿚,一
㻌,一
稌,一
嶀,一
㻯,一
𡸂,一
庩,一
䞮,一
㻬,一
䩣,一
都,一
𥳉,一
𦘴,一
𧷿,一
䩲,一
𥠵,一
𩹲,一
𨁏,一
䮒,一
𢼹,一
齊,四
臍,四
蠐,四
𪗍,四
懠,四
䶒,四
癠,四
𨥳,四
黎,四
犁,四
𤛿,四
黧,四
藜,四
𦃇,四
盠,四
邌,四
𨛫,四
廲,四
瓈,四
𥌛,四
𩧋,四
㦒,四
𨿯,四
妻,四
萋,四
淒,四
凄,四
悽,四
鶈,四
緀,四
齌,四
霋,四
低,四
袛,四
磾,四
鞮,四
腣,四
羝,四
隄,四
䧑,四
奃,四
趆,四
𡰖,四
鍉,四
柢,四
䐎,四
䚣,四
𥿄,四
㓳,四
䬫,四
嗁,四
啼,四
㖒,四
蹏,四
蹄,四
𥶛,四
詆,四
瑅,四
題,四
𧡨,四
綈,四
罤,四
𣹲,四
𣖅,四
締,四
蕛,四
稊,四
𦯔,四
䬾,四
醍,四
鵜,四
䱱,四
崹,四
緹,四
騠,四
䨑,四
銕,四
䖙,四
𥉘,四
𢔭,四
𡰄,四
厗,四
𪂿,四
鶙,四
蝭,四
𨪉,四
㡗,四
銻,四
鮷,四
趧,四
𧋘,四
豍,四
㡙,四
螕,四
𦱔,四
蓖,四
篦,四
梐,四
𥏠,四
𨻼,四
狴,四
鎞,四
䚜,四
雞,四
鷄,四
稽,四
枅,四
笄,四
㮷,四
䗗,四
卟,四
𨪴,四
奚,四
